[0509/103511.694:WARNING:render_frame_host_impl.cc(2751)] OnDidStopLoading was called twice.
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK5881212;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142718.942:INFO:CONSOLE(101)] "Fri May 11 2018 14:27:18 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142718.980:INFO:CONSOLE(101)] "Fri May 11 2018 14:27:18 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142744.003:INFO:CONSOLE(101)] "Fri May 11 2018 14:27:44 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142744.040:INFO:CONSOLE(101)] "Fri May 11 2018 14:27:44 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142753.377:INFO:CONSOLE(101)] "Fri May 11 2018 14:27:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK186384
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5527 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142753.424:INFO:CONSOLE(101)] "Fri May 11 2018 14:27:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5527 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK186384;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142810.063:INFO:CONSOLE(101)] "Fri May 11 2018 14:28:10 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142810.101:INFO:CONSOLE(101)] "Fri May 11 2018 14:28:10 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142837.795:INFO:CONSOLE(101)] "Fri May 11 2018 14:28:37 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142837.831:INFO:CONSOLE(101)] "Fri May 11 2018 14:28:37 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142853.343:INFO:CONSOLE(101)] "Fri May 11 2018 14:28:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK5877682
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5528 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142853.385:INFO:CONSOLE(101)] "Fri May 11 2018 14:28:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5528 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK5877682;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142902.753:INFO:CONSOLE(101)] "Fri May 11 2018 14:29:02 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142902.791:INFO:CONSOLE(101)] "Fri May 11 2018 14:29:02 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142931.877:INFO:CONSOLE(101)] "Fri May 11 2018 14:29:31 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142931.913:INFO:CONSOLE(101)] "Fri May 11 2018 14:29:31 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142953.343:INFO:CONSOLE(101)] "Fri May 11 2018 14:29:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK1411501
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5529 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/142953.383:INFO:CONSOLE(101)] "Fri May 11 2018 14:29:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5529 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK1411501;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143000.117:INFO:CONSOLE(101)] "Fri May 11 2018 14:30:00 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143000.154:INFO:CONSOLE(101)] "Fri May 11 2018 14:30:00 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143025.062:INFO:CONSOLE(101)] "Fri May 11 2018 14:30:25 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143025.100:INFO:CONSOLE(101)] "Fri May 11 2018 14:30:25 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143052.548:INFO:CONSOLE(101)] "Fri May 11 2018 14:30:52 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143052.584:INFO:CONSOLE(101)] "Fri May 11 2018 14:30:52 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143053.340:INFO:CONSOLE(101)] "Fri May 11 2018 14:30:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK9897086
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5530 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143053.380:INFO:CONSOLE(101)] "Fri May 11 2018 14:30:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5530 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK9897086;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143117.194:INFO:CONSOLE(101)] "Fri May 11 2018 14:31:17 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143117.232:INFO:CONSOLE(101)] "Fri May 11 2018 14:31:17 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143141.334:INFO:CONSOLE(101)] "Fri May 11 2018 14:31:41 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143141.371:INFO:CONSOLE(101)] "Fri May 11 2018 14:31:41 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143153.339:INFO:CONSOLE(101)] "Fri May 11 2018 14:31:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK2201549
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5531 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143153.377:INFO:CONSOLE(101)] "Fri May 11 2018 14:31:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5531 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK2201549;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143207.422:INFO:CONSOLE(101)] "Fri May 11 2018 14:32:07 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143207.459:INFO:CONSOLE(101)] "Fri May 11 2018 14:32:07 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143235.136:INFO:CONSOLE(101)] "Fri May 11 2018 14:32:35 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143235.171:INFO:CONSOLE(101)] "Fri May 11 2018 14:32:35 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143253.337:INFO:CONSOLE(101)] "Fri May 11 2018 14:32:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK1503935
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5532 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143253.378:INFO:CONSOLE(101)] "Fri May 11 2018 14:32:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5532 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK1503935;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143301.472:INFO:CONSOLE(101)] "Fri May 11 2018 14:33:01 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143301.508:INFO:CONSOLE(101)] "Fri May 11 2018 14:33:01 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143327.752:INFO:CONSOLE(101)] "Fri May 11 2018 14:33:27 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143327.786:INFO:CONSOLE(101)] "Fri May 11 2018 14:33:27 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143352.979:INFO:CONSOLE(101)] "Fri May 11 2018 14:33:52 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143353.016:INFO:CONSOLE(101)] "Fri May 11 2018 14:33:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143353.344:INFO:CONSOLE(101)] "Fri May 11 2018 14:33:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK8106956
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5533 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143353.575:INFO:CONSOLE(101)] "Fri May 11 2018 14:33:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5533 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK8106956;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143419.210:INFO:CONSOLE(101)] "Fri May 11 2018 14:34:19 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143419.246:INFO:CONSOLE(101)] "Fri May 11 2018 14:34:19 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143442.190:WARNING:timestampaligner.cc(122)] too short translated timestamp interval: system time (us) = 3358608905000, interval (us) = 0
[0511/143442.191:WARNING:video_stream_encoder.cc(698)] Same/old NTP timestamp (3735056082191 <= 3735056082191) for incoming frame. Dropping.
[0511/143443.238:WARNING:video_stream_encoder.cc(698)] Same/old NTP timestamp (3735056083239 <= 3735056083239) for incoming frame. Dropping.
[0511/143443.238:WARNING:video_stream_encoder.cc(698)] Same/old NTP timestamp (3735056083239 <= 3735056083239) for incoming frame. Dropping.
[0511/143446.564:INFO:CONSOLE(101)] "Fri May 11 2018 14:34:46 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143446.625:INFO:CONSOLE(101)] "Fri May 11 2018 14:34:46 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143450.791:WARNING:timestampaligner.cc(122)] too short translated timestamp interval: system time (us) = 3358617506000, interval (us) = 0
[0511/143450.791:WARNING:video_stream_encoder.cc(698)] Same/old NTP timestamp (3735056090792 <= 3735056090792) for incoming frame. Dropping.
[0511/143453.339:INFO:CONSOLE(101)] "Fri May 11 2018 14:34:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK7312198
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5534 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143453.380:INFO:CONSOLE(101)] "Fri May 11 2018 14:34:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5534 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK7312198;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143514.249:WARNING:video_stream_encoder.cc(698)] Same/old NTP timestamp (3735056114250 <= 3735056114250) for incoming frame. Dropping.
[0511/143514.541:INFO:CONSOLE(101)] "Fri May 11 2018 14:35:14 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143514.654:INFO:CONSOLE(101)] "Fri May 11 2018 14:35:14 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143543.395:INFO:CONSOLE(101)] "Fri May 11 2018 14:35:43 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143543.431:INFO:CONSOLE(101)] "Fri May 11 2018 14:35:43 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143553.338:INFO:CONSOLE(101)] "Fri May 11 2018 14:35:53 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.1.123:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 2fuvop62ge8m.invalid;branch=z9hG4bK6403389
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
Call-ID: c1m4unta3ksaqfjmjaq3
CSeq: 5535 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143553.378:INFO:CONSOLE(101)] "Fri May 11 2018 14:35:53 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 5535 UPDATE
Call-ID: c1m4unta3ksaqfjmjaq3
From: <sip:64bebb73-cee5-456f-a7c9-ad0472522b68@endpoint.twilio.com>;tag=7ks07nk7ce
To: <sip:orchestrator@endpoint.twilio.com>;tag=33724684_6772d868_2cf43ae9-a4cb-4027-9ead-437ed19318c7
Via: SIP/2.0/WSS 127.0.0.1:38828;branch=z9hG4bK6403389;rport=38828
Server: Twilio
Contact: <sip:172.18.1.123:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CA1e7f8b1c14fa44c9ca8a5f3432543b89
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
[0511/143608.492:INFO:CONSOLE(101)] "Fri May 11 2018 14:36:08 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://media.twiliocdn.com/sdk/js/video/releases/1.9.0/twilio-video.min.js (101)
